,gpu,cpu,panel_type,size,resolution,refresh_rate,touch_screen,memory_slot,hard_disk_drive,hdmi,displayport,d_sub_vga,thunderbolt,bluetooth,os_bundle,web_camera,optical_drive,fingerprint,body_material,weight,keyboard_backlit,numpad,other_detail,warranty,m2PCIe_slot,m2Combo_slot,m2SATA_slot,mem_size,mem_type,mem_onboard,ssd_size,usbtype_A,usbtype_C,prices
2004,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 7 5800U,IPS,14.0,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,1,Aluminium Alloy,1.39,yes,no,yes,3,1,0,0,16,LPDDR4x,1,512,2,1,36990
2005,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 7 6800H,IPS,16.1,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,2.4,yes,yes,yes,2,1,0,0,16,DDR5,0,512,3,1,41990
2006,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 7 6800H,IPS,15.6,2073600,165,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,2.31,yes,yes,yes,3,0,2,0,8,DDR5,0,512,2,1,39990
2007,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 7 6800H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium,2.2,yes,yes,no,2,2,0,0,16,DDR5,0,512,2,2,42990
2008,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 7 6800H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium,2.2,yes,yes,no,2,2,0,0,8,DDR5,0,512,2,2,39990
2009,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 9 5900HS,IPS,13.4,2304000,120,1,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium + Plastic,1.3,yes,no,yes,3,1,0,0,32,LPDDR4x,1,1000,1,2,64990
2010,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 9 5900HS,IPS,14.0,3686400,120,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium + Plastic,1.6,yes,no,yes,2,1,0,0,16,DDR4,1,1000,2,2,49990
2011,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 9 5900HS,IPS,14.0,3686400,120,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,none,0,1,Aluminium + Plastic,1.7,yes,no,yes,3,1,0,0,16,DDR4,0,1000,2,2,64990
2012,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 9 5900HS,IPS,13.4,9216000,60,1,1,no,1,1,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium + Plastic,1.3,yes,no,yes,2,1,0,0,32,LPDDR4,0,1000,1,2,109900
2013,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 9 5900HS,IPS,13.4,9216000,120,1,1,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium + Plastic,1.3,yes,no,yes,2,1,0,0,16,DDR4,1,1000,1,2,59900
2014,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 9 5900HX,OLED,14.0,5184000,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium + Plastic,1.45,yes,no,yes,3,1,0,0,16,DDR4,0,512,2,1,46990
2015,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 9 5900HX,OLED,16.0,9216000,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,1,Aluminium + Plastic,1.95,yes,yes,yes,3,1,0,0,16,DDR4,0,512,2,1,51990
2016,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 9 5900HX,OLED,16.0,9216000,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,1,Aluminium + Plastic,1.95,yes,yes,yes,3,1,0,0,32,DDR4,0,1000,2,1,58990
2017,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 9 5900HX,OLED,16.0,9216000,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium + Plastic,1.95,yes,yes,yes,3,1,0,0,16,DDR4,0,512,2,1,51990
2018,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 9 5900HX,OLED,16.0,9216000,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium + Plastic,1.95,yes,yes,yes,3,1,0,0,32,DDR4,0,1000,2,1,58990
2019,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 9 5900HX,IPS,17.3,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,none,0,0,Plastic,2.4,yes,yes,no,3,2,0,0,16,DDR4,0,512,3,1,41990
2020,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 9 5900HX,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,none,0,0,Aluminium,2.1,yes,no,no,3,1,0,0,16,DDR4,0,512,3,1,39990
2021,NVIDIA GeForce RTX 3050 Ti,AMD Ryzen 9 6900HS,IPS,13.4,2304000,120,1,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,1,Aluminium + Plastic,1.3,yes,no,yes,3,1,0,0,16,LPDDR5,1,1000,1,2,59990
2022,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-11300H,IPS,15.6,2073600,144,0,2,no,1,0,0,1,Bluetooth 5.1,Windows 10,none,0,0,Aluminium + Plastic,2.0,yes,no,no,2,1,1,0,8,DDR4,1,512,3,1,29990
2023,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-11400H,IPS,17.3,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium + Plastic,2.6,yes,yes,no,2,2,0,0,16,DDR4,0,512,1,1,34990
2024,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-11400H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium + Plastic,2.25,yes,yes,no,2,1,0,0,16,DDR4,0,512,1,1,42990
2025,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-11400H,IPS,17.3,2073600,144,0,2,no,1,0,0,1,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium,2.6,yes,yes,no,2,2,0,0,8,DDR4,0,512,3,1,34990
2026,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-11400H,IPS,15.6,2073600,144,0,2,no,1,0,0,1,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium,2.3,yes,yes,no,2,2,0,0,8,DDR4,0,512,3,1,34990
2027,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-11400H,IPS,16.0,2304000,60,1,2,no,1,2,0,1,Bluetooth 5.1,Windows 11,HD,0,1,Aluminium,1.7,yes,no,no,3,1,0,0,8,DDR4,0,512,2,1,47990
2028,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-11400H,IPS,15.6,2073600,144,0,2,no,1,2,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,2.03,yes,yes,no,2,0,2,1,16,DDR4,0,512,1,1,35990
2029,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-11400H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 11,HD,0,0,Plastic,2.2,yes,yes,no,3,2,0,0,8,DDR4,0,512,3,1,34990
2030,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-11400H,IPS,15.6,2073600,144,0,2,no,1,0,0,1,Bluetooth 5.2,Windows 10,HD,0,0,Aluminium + Plastic,2.3,yes,yes,no,2,0,1,0,8,DDR4,0,512,3,1,33990
2031,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-11400H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Aluminium + Plastic,2.25,yes,yes,no,2,1,0,0,16,DDR4,0,512,1,1,42400
2032,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-11400H,IPS,16.1,2073600,144,0,2,yes,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Plastic,2.46,yes,yes,yes,2,1,0,0,8,DDR4,0,512,3,1,37990
2033,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-11400H,IPS,15.6,2073600,144,0,2,no,1,2,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Plastic,2.03,yes,yes,no,2,0,2,1,16,DDR4,0,512,1,1,35990
2034,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-11400H,IPS,15.6,2073600,144,0,2,no,1,0,0,1,Bluetooth 5.2,Windows 10,HD,0,0,Aluminium + Plastic,2.3,yes,yes,no,2,0,1,0,8,DDR4,0,512,3,1,32990
2035,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-11400H,IPS,15.6,2073600,144,0,2,no,1,0,0,1,Bluetooth 5.2,Windows 10,HD,0,0,Aluminium + Plastic,2.3,yes,yes,no,2,0,1,0,8,DDR4,0,512,1,1,32990
2036,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-11400H,IPS,15.6,2073600,144,0,2,no,1,0,0,1,Bluetooth 5.1,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,3,1,0,0,8,DDR4,0,512,3,1,34990
2037,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-12450H,IPS,15.6,2073600,144,0,2,no,1,0,0,1,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium,2.0,yes,yes,no,2,2,0,0,8,DDR5,0,512,2,1,36990
2038,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-12500H,IPS,15.6,2073600,165,0,2,no,1,0,0,1,Bluetooth 5.1,Windows 11,HD,0,0,Plastic,2.5,yes,yes,no,3,2,0,0,8,DDR4,0,512,3,1,37990
2039,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-12500H,IPS,15.6,2073600,144,0,2,no,1,2,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,1.9,yes,yes,no,2,2,0,0,16,DDR4,0,512,1,2,29980
2040,NVIDIA GeForce RTX 3050 Ti,Intel Core i5-12500H,IPS,15.6,2073600,165,0,2,no,1,0,0,1,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,2.31,yes,yes,yes,3,2,0,0,8,DDR4,0,512,2,0,38990
2041,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-10750H,IPS,17.3,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium,2.2,yes,yes,no,2,1,0,0,16,DDR4,0,1000,3,1,42990
2042,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11370H,IPS,14.4,3840000,120,1,1,no,0,0,0,1,Bluetooth 5.1,Windows 11,HD,0,0,Aluminium,1.82,yes,no,yes,1,0,1,0,32,LPDDR4x,1,1000,0,2,96900
2043,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11370H,IPS,14.4,3840000,120,1,1,no,0,0,0,1,Bluetooth 5.1,Windows 11,HD,0,0,Aluminium,1.82,yes,no,yes,1,0,1,0,16,LPDDR4x,1,512,0,2,74900
2044,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11370H,IPS,15.6,2073600,120,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.25,yes,yes,yes,2,0,2,0,16,DDR4,0,512,2,1,38990
2045,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11370H,IPS,15.6,2073600,144,0,1,no,1,0,0,1,Bluetooth 5.1,Windows 10,none,0,0,Aluminium + Plastic,2.0,yes,no,no,2,1,0,0,16,DDR4,0,512,3,1,36990
2046,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11600H,IPS,15.6,2073600,144,0,2,no,1,1,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium,2.3,yes,yes,no,2,2,0,0,8,DDR4,0,512,3,1,39990
2047,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,1.86,yes,no,no,2,1,0,0,8,DDR4,0,512,3,1,29990
2048,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium + Plastic,2.25,yes,yes,no,2,1,0,0,16,DDR4,0,1000,1,1,34990
2049,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,16.0,2304000,60,1,2,no,1,2,0,1,Bluetooth 5.1,Windows 11,HD,0,1,Aluminium,1.7,yes,no,no,3,1,0,0,16,DDR4,0,512,2,1,54990
2050,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,17.3,2073600,144,0,2,no,1,2,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,2.38,yes,yes,no,2,0,2,1,16,DDR4,0,512,1,1,38990
2051,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,15.6,2073600,144,0,2,no,1,1,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium,2.3,yes,yes,no,2,2,0,0,8,DDR4,0,512,3,1,38990
2052,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Aluminium + Plastic,2.25,yes,yes,no,2,1,0,0,16,DDR4,0,1000,1,1,51490
2053,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Plastic,2.6,yes,yes,no,2,1,0,0,16,DDR4,0,1000,1,1,47490
2054,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,15.6,2304000,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 11,HD,0,0,Aluminium + Plastic,2.1,yes,yes,no,2,2,0,0,16,DDR4,0,1000,1,1,45990
2055,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 11,HD,0,0,Plastic,2.2,yes,yes,no,3,2,0,0,8,DDR4,0,512,3,1,37990
2056,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Aluminium + Plastic,2.25,yes,yes,no,2,1,0,0,16,DDR4,0,1000,1,1,49990
2057,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,15.6,2073600,144,0,2,no,1,0,0,1,Bluetooth 5.1,Windows 11,HD,0,0,Plastic,2.2,yes,yes,no,3,1,0,0,16,DDR4,0,512,3,1,39990
2058,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,17.3,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Plastic,2.6,yes,yes,no,2,1,0,0,16,DDR4,0,1000,1,1,44990
2059,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,OLED,15.6,7464960,60,1,2,no,0,0,0,1,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium Alloy,1.81,yes,no,yes,3,1,0,0,16,DDR4,0,1000,0,3,89490
2060,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,17.3,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Aluminium + Plastic,2.6,yes,yes,no,2,1,0,0,16,DDR4,0,1000,1,1,45490
2061,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Aluminium + Plastic,2.25,yes,yes,no,2,1,0,0,16,DDR4,0,512,1,1,46490
2062,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,15.6,2304000,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Aluminium + Plastic,2.25,yes,no,no,2,1,0,0,16,DDR4,0,1000,1,1,44990
2063,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,16.1,2073600,144,0,1,yes,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Plastic,2.46,yes,yes,yes,2,1,0,0,16,DDR4,0,512,3,1,42990
2064,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,16.1,2073600,144,0,2,yes,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Plastic,2.46,yes,yes,yes,2,1,0,0,16,DDR4,0,512,3,1,42990
2065,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,16.1,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Plastic,2.46,yes,yes,yes,2,1,0,0,8,DDR4,0,512,3,1,39990
2066,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,15.6,2073600,144,0,2,no,1,0,0,1,Bluetooth 5.1,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,3,1,0,0,16,DDR4,0,512,3,1,39990
2067,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,15.6,2073600,144,0,2,no,1,1,0,1,Bluetooth 5.1,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,3,1,0,0,8,DDR4,0,512,3,1,37990
2068,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,17.3,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Aluminium + Plastic,2.3,yes,no,no,2,1,0,0,16,DDR4,0,1000,1,1,48900
2069,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-11800H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Aluminium + Plastic,2.3,yes,no,no,2,1,0,0,16,DDR4,0,1000,1,1,47990
2070,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-12650H,IPS,15.6,2073600,144,0,2,no,1,0,0,1,Bluetooth 5.1,Windows 11,HD,0,0,Aluminium,2.0,yes,yes,no,2,2,0,0,16,DDR5,0,512,2,1,42990
2071,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-12650H,IPS,15.6,2073600,144,0,2,no,1,0,0,1,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium,2.0,yes,yes,no,2,2,0,0,8,DDR5,0,512,2,1,40990
2072,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-12700H,IPS,15.6,2073600,165,0,2,no,1,0,0,1,Bluetooth 5.1,Windows 11,HD,0,0,Plastic,2.5,yes,yes,no,3,2,0,0,8,DDR4,0,512,3,1,41990
2073,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-12700H,IPS,17.3,2073600,144,0,2,no,1,0,0,1,Bluetooth 5.1,Windows 11,HD,0,0,Plastic,2.6,yes,yes,no,2,2,0,0,16,DDR5,0,512,2,1,46990
2074,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-12700H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,2.29,yes,yes,no,2,2,0,0,8,DDR4,0,512,2,1,39990
2075,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-12700H,OLED,14.5,5184000,120,1,2,no,1,0,0,1,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium,1.75,yes,no,yes,3,1,0,0,16,LPDDR5,1,512,1,0,74990
2076,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-12700H,IPS,15.6,2073600,120,0,2,no,1,0,0,1,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,2.51,yes,yes,yes,2,1,0,0,16,DDR5,0,512,3,1,43490
2077,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-12700H,IPS,15.6,2073600,120,0,2,no,1,0,0,1,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,2.51,yes,yes,yes,2,1,0,0,16,DDR5,0,512,3,1,43490
2078,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-12700H,IPS,15.6,2304000,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium + Plastic,2.25,yes,no,no,2,1,0,0,16,DDR4,0,512,1,1,47490
2079,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-12700H,IPS,16.0,4096000,60,0,2,no,0,0,0,1,Bluetooth 5.2,Windows 10,HD,0,1,Aluminium + Plastic,2.26,yes,yes,no,2,0,2,0,16,DDR4,0,1000,1,1,56490
2080,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-12700H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,2.25,yes,yes,no,2,1,0,0,16,DDR4,0,512,1,1,47490
2081,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-12700H,IPS,17.3,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium + Plastic,2.6,yes,yes,no,2,1,0,0,16,DDR4,0,512,1,1,47490
2082,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-12700H,IPS,15.6,2073600,144,0,2,no,1,0,0,1,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium,2.2,yes,yes,no,2,2,0,0,8,DDR5,0,512,2,1,42990
2083,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-12700H,IPS,15.6,2304000,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium + Plastic,2.25,yes,no,no,2,1,0,0,8,DDR4,0,512,1,1,43990
2084,NVIDIA GeForce RTX 3050 Ti,Intel Core i7-12700H,IPS,17.3,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium + Plastic,2.6,yes,yes,no,2,1,0,0,16,DDR4,0,1000,1,1,49990
2085,NVIDIA GeForce RTX 3050 Ti,Intel Core i9-12900H,IPS,13.4,2304000,120,1,2,no,0,0,0,1,Bluetooth 5.2,Windows 11,HD,0,1,Aluminium + Plastic,1.18,yes,no,yes,3,1,0,0,16,LPDDR5,0,1000,1,1,69990
2086,NVIDIA GeForce RTX 3050 Ti,Intel Core i9-12900HK,OLED,15.6,7464960,60,1,2,no,0,0,0,1,Bluetooth 5.2,Windows 11,HD,0,1,Aluminium Alloy,1.96,yes,no,yes,3,1,0,0,32,DDR5,0,1000,0,3,105990
2087,NVIDIA GeForce RTX 3060,AMD Ryzen 5 5600H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 11,HD,0,0,Plastic,2.2,yes,yes,no,3,2,0,0,16,DDR4,0,512,3,1,39990
2088,NVIDIA GeForce RTX 3060,AMD Ryzen 5 5600H,IPS,15.6,3686400,165,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 11,HD,0,0,Plastic,2.4,yes,yes,yes,3,2,0,0,16,DDR4,0,512,4,2,45990
2089,NVIDIA GeForce RTX 3060,AMD Ryzen 5 5600H,IPS,15.6,2073600,165,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.25,yes,yes,yes,2,2,0,0,16,DDR4,0,512,2,1,39990
2090,NVIDIA GeForce RTX 3060,AMD Ryzen 5 5600H,IPS,16.1,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Plastic,2.46,yes,yes,yes,2,1,0,0,8,DDR4,0,512,3,1,38990
2091,NVIDIA GeForce RTX 3060,AMD Ryzen 5 5600H,IPS,16.1,2073600,144,0,1,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Plastic,2.46,yes,yes,yes,2,1,0,0,8,DDR4,0,512,3,1,39990
2092,NVIDIA GeForce RTX 3060,AMD Ryzen 5 5600H,IPS,15.6,2073600,165,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Plastic,2.4,yes,yes,no,3,0,2,0,16,DDR4,0,512,4,2,41990
2093,NVIDIA GeForce RTX 3060,AMD Ryzen 5 5600H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,3,1,0,0,16,DDR4,0,512,3,1,36990
2094,NVIDIA GeForce RTX 3060,AMD Ryzen 5 6600H,IPS,15.6,2073600,165,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,2.5,yes,yes,no,3,2,0,0,16,DDR5,0,512,3,1,47990
2095,NVIDIA GeForce RTX 3060,AMD Ryzen 7 4800H,IPS,17.3,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 11,none,0,0,Aluminium,2.7,yes,yes,no,3,1,0,0,16,DDR4,0,512,3,1,46990
2096,NVIDIA GeForce RTX 3060,AMD Ryzen 7 4800H,IPS,17.3,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 11,none,0,0,Aluminium,2.1,yes,yes,no,3,1,0,0,16,DDR4,0,512,3,1,40990
2097,NVIDIA GeForce RTX 3060,AMD Ryzen 7 4800H,IPS,15.6,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 11,none,0,0,Aluminium,2.1,yes,no,no,3,1,0,0,16,DDR4,0,512,3,1,44990
2098,NVIDIA GeForce RTX 3060,AMD Ryzen 7 5800H,IPS,16.1,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Plastic,2.46,yes,yes,no,2,2,0,0,16,DDR4,0,512,3,1,47990
2099,NVIDIA GeForce RTX 3060,AMD Ryzen 7 5800H,IPS,16.1,2073600,144,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Plastic,2.46,yes,yes,no,2,2,0,0,16,DDR4,0,512,3,1,45990
2100,NVIDIA GeForce RTX 3060,AMD Ryzen 7 5800H,IPS,15.6,3686400,165,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 11,HD,0,0,Plastic,2.4,yes,yes,yes,3,2,0,0,16,DDR4,0,512,4,2,47990
2101,NVIDIA GeForce RTX 3060,AMD Ryzen 7 5800H,IPS,16.0,4096000,165,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 11,HD,0,0,Aluminium,2.45,yes,yes,yes,3,2,0,0,32,DDR4,0,1000,4,2,56990
2102,NVIDIA GeForce RTX 3060,AMD Ryzen 7 5800H,IPS,15.6,3686400,165,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 11,HD,0,0,Plastic,2.4,yes,yes,yes,3,2,0,0,16,DDR4,0,512,4,2,46990
2103,NVIDIA GeForce RTX 3060,AMD Ryzen 7 5800H,IPS,15.6,3686400,165,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 11,HD,0,0,Plastic,2.4,yes,yes,yes,3,2,0,0,16,DDR4,0,512,4,2,47990
2104,NVIDIA GeForce RTX 3060,AMD Ryzen 7 5800H,IPS,15.6,2073600,165,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,2.25,yes,yes,yes,2,2,0,0,16,DDR4,0,512,2,1,42990
2105,NVIDIA GeForce RTX 3060,AMD Ryzen 7 5800H,IPS,15.6,3686400,165,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Plastic,2.2,yes,yes,no,3,2,0,0,16,DDR4,0,512,3,1,43990
